 Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z
-0.5871582,0.012939453,-0.82836914,-0.59521484,0.00390625,-0.77905273
-0.57958984,-0.01171875,-0.8312988,-0.5871582,0.012939453,-0.82836914
-0.592041,0.005859375,-0.8190918,-0.5871582,0.012939453,-0.82836914
-0.609375,0.017333984,-0.7573242,-0.592041,0.005859375,-0.8190918
-0.5900879,0.021972656,-0.7578125,-0.609375,0.017333984,-0.7573242
-0.592041,0.04711914,-0.76831055,-0.609375,0.017333984,-0.7573242
-0.64331055,0.04638672,-0.8027344,-0.592041,0.04711914,-0.76831055
-0.62768555,-0.013427734,-0.8129883,-0.64331055,0.04638672,-0.8027344
-0.62109375,-0.024902344,-0.8078613,-0.62768555,-0.013427734,-0.8129883
-0.60546875,-0.032714844,-0.7651367,-0.62109375,-0.024902344,-0.8078613
-0.58618164,-0.048583984,-0.76342773,-0.60546875,-0.032714844,-0.7651367
-0.5810547,-0.052978516,-0.78344727,-0.58618164,-0.048583984,-0.76342773
-0.5617676,0.005615234,-0.80126953,-0.5810547,-0.052978516,-0.78344727
-0.5998535,0.060791016,-0.8015137,-0.5617676,0.005615234,-0.80126953
-0.5983887,0.012695313,-0.7910156,-0.5998535,0.060791016,-0.8015137
-0.57250977,-0.04638672,-0.77612305,-0.5983887,0.012695313,-0.7910156
-0.5932617,-0.034423828,-0.77612305,-0.57250977,-0.04638672,-0.77612305
-0.5974121,-0.022460938,-0.79125977,-0.5932617,-0.034423828,-0.77612305
-0.5998535,0.004882813,-0.8251953,-0.5974121,-0.022460938,-0.79125977
-0.61328125,0.007080078,-0.8183594,-0.5998535,0.004882813,-0.8251953
-0.6081543,0.001708984,-0.81762695,-0.61328125,0.007080078,-0.8183594
-0.59594727,-0.068603516,-0.80737305,-0.6081543,0.001708984,-0.81762695
-0.6027832,-0.08129883,-0.7878418,-0.59594727,-0.068603516,-0.80737305
-0.6032715,-0.063964844,-0.79248047,-0.6027832,-0.08129883,-0.7878418
-0.5888672,-0.044677734,-0.81884766,-0.6032715,-0.063964844,-0.79248047
-0.58813477,-0.024414063,-0.8220215,-0.5888672,-0.044677734,-0.81884766
-0.5930176,-0.036376953,-0.81811523,-0.58813477,-0.024414063,-0.8220215
-0.5944824,-0.014892578,-0.8322754,-0.5930176,-0.036376953,-0.81811523
-0.58935547,-0.071777344,-0.79907227,-0.5944824,-0.014892578,-0.8322754
-0.5871582,-0.0769043,-0.7915039,-0.58935547,-0.071777344,-0.79907227
-0.59375,-0.02319336,-0.7890625,-0.5871582,-0.0769043,-0.7915039
-0.60717773,0.028808594,-0.7873535,-0.59375,-0.02319336,-0.7890625
-0.6196289,0.035888672,-0.78686523,-0.60717773,0.028808594,-0.7873535
-0.626709,0.049804688,-0.77319336,-0.6196289,0.035888672,-0.78686523
-0.6369629,0.07055664,-0.7392578,-0.626709,0.049804688,-0.77319336
-0.6333008,0.07519531,-0.71850586,-0.6369629,0.07055664,-0.7392578
-0.6254883,0.05444336,-0.69628906,-0.6333008,0.07519531,-0.71850586
-0.6435547,0.053466797,-0.71484375,-0.6254883,0.05444336,-0.69628906
-0.6491699,0.038085938,-0.73291016,-0.6435547,0.053466797,-0.71484375
-0.6323242,0.064208984,-0.7595215,-0.6491699,0.038085938,-0.73291016
-0.6713867,0.12841797,-0.73583984,-0.6323242,0.064208984,-0.7595215
-0.6772461,0.09643555,-0.7426758,-0.6323242,0.064208984,-0.7595215
-0.6496582,-0.055419922,-0.7932129,-0.6772461,0.09643555,-0.7426758
-0.6401367,-0.060791016,-0.78686523,-0.6496582,-0.055419922,-0.7932129
-0.6599121,-0.04248047,-0.78808594,-0.6496582,-0.055419922,-0.7932129
-0.6508789,-0.064208984,-0.80737305,-0.6599121,-0.04248047,-0.78808594
-0.62768555,-0.04248047,-0.7871094,-0.6508789,-0.064208984,-0.80737305
-0.6411133,0.003662109,-0.76904297,-0.6508789,-0.064208984,-0.80737305
-0.6508789,0.08081055,-0.7446289,-0.6411133,0.003662109,-0.76904297
-0.64501953,0.09863281,-0.73779297,-0.6508789,0.08081055,-0.7446289
-0.6279297,0.09863281,-0.74194336,-0.6508789,0.08081055,-0.7446289
-0.6308594,0.1159668,-0.7363281,-0.6279297,0.09863281,-0.74194336
-0.6323242,0.0859375,-0.7438965,-0.6308594,0.1159668,-0.7363281
-0.642334,0.07421875,-0.748291,-0.6308594,0.1159668,-0.7363281
-0.64038086,0.047851563,-0.73706055,-0.642334,0.07421875,-0.748291
-0.6386719,0.022216797,-0.7438965,-0.64038086,0.047851563,-0.73706055
-0.6413574,0.026123047,-0.7619629,-0.64038086,0.047851563,-0.73706055
-0.65356445,0.035888672,-0.77734375,-0.6413574,0.026123047,-0.7619629
-0.65844727,0.045898438,-0.78149414,-0.65356445,0.035888672,-0.77734375
-0.65649414,0.028076172,-0.7727051,-0.65356445,0.035888672,-0.77734375
-0.6425781,-0.024414063,-0.76831055,-0.65649414,0.028076172,-0.7727051
-0.63964844,0,-0.74731445,-0.6425781,-0.024414063,-0.76831055
-0.6386719,0.017578125,-0.7492676,-0.6425781,-0.024414063,-0.76831055
-0.6398926,0.059570313,-0.77563477,-0.6386719,0.017578125,-0.7492676
-0.63671875,0.053955078,-0.7861328,-0.6398926,0.059570313,-0.77563477
-0.63671875,0.048095703,-0.7766113,-0.63671875,0.053955078,-0.7861328
-0.62475586,0.052734375,-0.75024414,-0.63671875,0.048095703,-0.7766113
-0.6386719,0.03125,-0.7216797,-0.62475586,0.052734375,-0.75024414
-0.6374512,0.020507813,-0.72753906,-0.6386719,0.03125,-0.7216797
-0.65356445,0.014892578,-0.7944336,-0.6374512,0.020507813,-0.72753906
-0.6081543,0.056884766,-0.81030273,-0.65356445,0.014892578,-0.7944336
-0.6159668,0.007324219,-0.8017578,-0.6081543,0.056884766,-0.81030273
-0.6467285,0.1027832,-0.9243164,-0.6159668,0.007324219,-0.8017578
-0.6201172,-0.010986328,-0.81396484,-0.6467285,0.1027832,-0.9243164
-0.5998535,-0.048583984,-0.6882324,-0.6201172,-0.010986328,-0.81396484
-0.6308594,-0.06298828,-0.8383789,-0.5998535,-0.048583984,-0.6882324
-0.7290039,0.10546875,-1.0905762,-0.6308594,-0.06298828,-0.8383789
-0.7290039,0.05859375,-1.0300293,-0.7290039,0.10546875,-1.0905762
-0.68652344,0.04296875,-0.79541016,-0.7290039,0.05859375,-1.0300293
-0.65283203,-0.028076172,-0.68066406,-0.68652344,0.04296875,-0.79541016
-0.63842773,-0.12207031,-0.6813965,-0.65283203,-0.028076172,-0.68066406
-0.6357422,-0.17163086,-0.6982422,-0.63842773,-0.12207031,-0.6813965
-0.6245117,-0.123535156,-0.703125,-0.6357422,-0.17163086,-0.6982422
-0.63305664,-0.08178711,-0.6711426,-0.6245117,-0.123535156,-0.703125
-0.6965332,-0.03149414,-0.6257324,-0.63305664,-0.08178711,-0.6711426
-0.6828613,-0.048095703,-0.6140137,-0.6965332,-0.03149414,-0.6257324
-0.67211914,-0.055908203,-0.61328125,-0.6828613,-0.048095703,-0.6140137
-0.6958008,-0.06665039,-0.6027832,-0.67211914,-0.055908203,-0.61328125
-0.71313477,-0.053955078,-0.6086426,-0.6958008,-0.06665039,-0.6027832
-0.70092773,-0.040283203,-0.6323242,-0.71313477,-0.053955078,-0.6086426
-0.6525879,0.007324219,-0.6772461,-0.70092773,-0.040283203,-0.6323242
-0.61938477,0.06982422,-0.6591797,-0.6525879,0.007324219,-0.6772461
-0.6164551,0.061279297,-0.63842773,-0.61938477,0.06982422,-0.6591797
-0.64086914,0.053222656,-0.6257324,-0.6164551,0.061279297,-0.63842773
-0.71240234,0.110839844,-0.6152344,-0.64086914,0.053222656,-0.6257324
-0.73583984,0.13110352,-0.60717773,-0.71240234,0.110839844,-0.6152344
-0.7390137,0.14086914,-0.5908203,-0.73583984,0.13110352,-0.60717773
-0.76416016,0.1538086,-0.5534668,-0.7390137,0.14086914,-0.5908203
-0.7753906,0.14501953,-0.5300293,-0.7390137,0.14086914,-0.5908203
-0.8574219,0.12890625,-0.4946289,-0.7753906,0.14501953,-0.5300293
-0.9050293,0.13891602,-0.5126953,-0.8574219,0.12890625,-0.4946289
-0.91381836,0.140625,-0.5266113,-0.8574219,0.12890625,-0.4946289
-0.8947754,0.171875,-0.52001953,-0.91381836,0.140625,-0.5266113
-0.9116211,0.21606445,-0.5065918,-0.8947754,0.171875,-0.52001953
-0.9345703,0.23754883,-0.51123047,-0.8947754,0.171875,-0.52001953
-0.94140625,0.25512695,-0.54956055,-0.9345703,0.23754883,-0.51123047
-0.89575195,0.24243164,-0.6074219,-0.94140625,0.25512695,-0.54956055
-0.8757324,0.24658203,-0.6286621,-0.94140625,0.25512695,-0.54956055
-0.8305664,0.2626953,-0.607666,-0.8757324,0.24658203,-0.6286621
-0.8339844,0.24291992,-0.54541016,-0.8305664,0.2626953,-0.607666
-0.8479004,0.21313477,-0.5344238,-0.8305664,0.2626953,-0.607666
-0.8300781,0.19067383,-0.57666016,-0.8479004,0.21313477,-0.5344238
-0.79541016,0.22363281,-0.60595703,-0.8300781,0.19067383,-0.57666016
-0.78222656,0.23828125,-0.5974121,-0.8300781,0.19067383,-0.57666016
-0.7722168,0.24707031,-0.55737305,-0.78222656,0.23828125,-0.5974121
-0.76831055,0.22387695,-0.5341797,-0.7722168,0.24707031,-0.55737305
-0.7717285,0.2241211,-0.5371094,-0.7722168,0.24707031,-0.55737305
-0.78222656,0.20043945,-0.55493164,-0.7717285,0.2241211,-0.5371094
-0.7770996,0.2097168,-0.59106445,-0.78222656,0.20043945,-0.55493164
-0.77563477,0.21459961,-0.5949707,-0.7770996,0.2097168,-0.59106445
-0.7817383,0.22167969,-0.58251953,-0.77563477,0.21459961,-0.5949707
-0.7702637,0.2524414,-0.59643555,-0.7817383,0.22167969,-0.58251953
-0.76586914,0.27368164,-0.5888672,-0.7702637,0.2524414,-0.59643555
-0.7758789,0.26000977,-0.5986328,-0.76586914,0.27368164,-0.5888672
-0.7734375,0.24804688,-0.640625,-0.7758789,0.26000977,-0.5986328
-0.7663574,0.25097656,-0.657959,-0.7734375,0.24804688,-0.640625
-0.7570801,0.26342773,-0.6623535,-0.7663574,0.25097656,-0.657959
-0.7531738,0.25634766,-0.64086914,-0.7570801,0.26342773,-0.6623535
-0.7561035,0.24902344,-0.63671875,-0.7531738,0.25634766,-0.64086914
-0.75,0.22436523,-0.6230469,-0.7561035,0.24902344,-0.63671875
-0.75756836,0.21972656,-0.63256836,-0.75,0.22436523,-0.6230469
-0.74487305,0.21435547,-0.6442871,-0.75756836,0.21972656,-0.63256836
-0.7351074,0.234375,-0.64941406,-0.74487305,0.21435547,-0.6442871
-0.7248535,0.23510742,-0.63720703,-0.7351074,0.234375,-0.64941406
-0.7233887,0.23535156,-0.63256836,-0.7248535,0.23510742,-0.63720703
-0.7302246,0.23339844,-0.6118164,-0.7233887,0.23535156,-0.63256836
-0.7392578,0.22070313,-0.61206055,-0.7302246,0.23339844,-0.6118164
-0.736084,0.23022461,-0.62109375,-0.7392578,0.22070313,-0.61206055
-0.7229004,0.24902344,-0.6357422,-0.736084,0.23022461,-0.62109375
-0.7207031,0.24438477,-0.62719727,-0.7229004,0.24902344,-0.6357422
-0.7182617,0.23803711,-0.62768555,-0.7207031,0.24438477,-0.62719727
-0.7216797,0.2163086,-0.6257324,-0.7182617,0.23803711,-0.62768555
-0.7294922,0.2199707,-0.6279297,-0.7216797,0.2163086,-0.6257324
-0.7331543,0.2241211,-0.63916016,-0.7294922,0.2199707,-0.6279297
-0.72094727,0.23608398,-0.65844727,-0.7331543,0.2241211,-0.63916016
-0.72680664,0.24804688,-0.66674805,-0.72094727,0.23608398,-0.65844727
-0.7290039,0.24804688,-0.671875,-0.72680664,0.24804688,-0.66674805
-0.7297363,0.23876953,-0.66748047,-0.7290039,0.24804688,-0.671875
-0.7338867,0.22192383,-0.6623535,-0.7297363,0.23876953,-0.66748047
-0.7265625,0.23583984,-0.65478516,-0.7338867,0.22192383,-0.6623535
-0.72314453,0.26049805,-0.65625,-0.7265625,0.23583984,-0.65478516
-0.7011719,0.2368164,-0.6694336,-0.72314453,0.26049805,-0.65625
-0.7036133,0.24145508,-0.6706543,-0.72314453,0.26049805,-0.65625
-0.701416,0.25219727,-0.6435547,-0.7036133,0.24145508,-0.6706543
-0.69970703,0.2409668,-0.62231445,-0.701416,0.25219727,-0.6435547
-0.7038574,0.24438477,-0.6166992,-0.701416,0.25219727,-0.6435547
-0.6933594,0.25878906,-0.62280273,-0.7038574,0.24438477,-0.6166992
-0.6953125,0.22094727,-0.65844727,-0.6933594,0.25878906,-0.62280273
-0.6899414,0.21166992,-0.65649414,-0.6933594,0.25878906,-0.62280273
-0.7060547,0.21142578,-0.6611328,-0.6899414,0.21166992,-0.65649414
-0.69018555,0.22583008,-0.68725586,-0.7060547,0.21142578,-0.6611328
-0.6826172,0.2290039,-0.67822266,-0.7060547,0.21142578,-0.6611328
-0.6838379,0.21923828,-0.6594238,-0.6826172,0.2290039,-0.67822266
-0.66186523,0.1616211,-0.6064453,-0.6838379,0.21923828,-0.6594238
-0.67407227,0.15283203,-0.5786133,-0.6838379,0.21923828,-0.6594238
-0.66186523,0.1875,-0.5957031,-0.67407227,0.15283203,-0.5786133
-0.60961914,0.1875,-0.6015625,-0.66186523,0.1875,-0.5957031
-0.6118164,0.19995117,-0.5871582,-0.66186523,0.1875,-0.5957031
-0.6020508,0.20678711,-0.5588379,-0.6118164,0.19995117,-0.5871582
-0.58447266,0.31225586,-0.654541,-0.6020508,0.20678711,-0.5588379
-0.5739746,0.33642578,-0.69506836,-0.6020508,0.20678711,-0.5588379
-0.5600586,0.34545898,-0.6750488,-0.5739746,0.33642578,-0.69506836
-0.58618164,0.3725586,-0.5788574,-0.5600586,0.34545898,-0.6750488
-0.5913086,0.40454102,-0.5366211,-0.5600586,0.34545898,-0.6750488
-0.58447266,0.64990234,-0.5395508,-0.5913086,0.40454102,-0.5366211
-0.546875,0.9345703,-0.63916016,-0.58447266,0.64990234,-0.5395508
-0.49560547,0.9313965,-0.63305664,-0.546875,0.9345703,-0.63916016
-0.48828125,0.7529297,-0.5847168,-0.49560547,0.9313965,-0.63305664
-0.48339844,0.6513672,-0.5263672,-0.48828125,0.7529297,-0.5847168
-0.4284668,0.5983887,-0.4946289,-0.48339844,0.6513672,-0.5263672
-0.41845703,0.60180664,-0.38720703,-0.4284668,0.5983887,-0.4946289
-0.47680664,0.6777344,-0.109375,-0.41845703,0.60180664,-0.38720703
-0.46557617,0.69555664,9.77E-04,-0.47680664,0.6777344,-0.109375
-0.3930664,0.75,0.030761719,-0.46557617,0.69555664,9.77E-04
-0.41259766,1.0661621,-0.15771484,-0.3930664,0.75,0.030761719
-0.38476563,1.1433105,-0.14355469,-0.41259766,1.0661621,-0.15771484
-0.45141602,1.0844727,-0.03564453,-0.38476563,1.1433105,-0.14355469
-0.48242188,1.1750488,0.003417969,-0.45141602,1.0844727,-0.03564453
-0.4729004,1.2180176,0.004150391,-0.48242188,1.1750488,0.003417969
-0.4868164,1.2116699,-0.08911133,-0.4729004,1.2180176,0.004150391
-0.46435547,1.1464844,-0.21777344,-0.4868164,1.2116699,-0.08911133
-0.38232422,1.0864258,-0.2524414,-0.46435547,1.1464844,-0.21777344
-0.33203125,0.9223633,-0.13793945,-0.38232422,1.0864258,-0.2524414
-0.35888672,0.92822266,-0.10986328,-0.33203125,0.9223633,-0.13793945
-0.32055664,0.9104004,-0.03564453,-0.35888672,0.92822266,-0.10986328
-0.38427734,0.92700195,-0.06958008,-0.32055664,0.9104004,-0.03564453
-0.22680664,0.93359375,-0.05053711,-0.38427734,0.92700195,-0.06958008
-0.27514648,0.9848633,-4.88E-04,-0.22680664,0.93359375,-0.05053711
-0.24438477,1.0356445,0.026123047,-0.27514648,0.9848633,-4.88E-04
-0.3034668,1.0673828,0.007324219,-0.24438477,1.0356445,0.026123047
-0.31835938,1.109375,-0.014892578,-0.3034668,1.0673828,0.007324219
-0.34375,1.1210938,-0.030029297,-0.31835938,1.109375,-0.014892578
-0.41186523,1.0327148,-0.007080078,-0.34375,1.1210938,-0.030029297
-0.43554688,1.0600586,-0.011962891,-0.41186523,1.0327148,-0.007080078
-0.3798828,1.1169434,0.076171875,-0.43554688,1.0600586,-0.011962891
-0.4814453,1.0854492,0.1875,-0.3798828,1.1169434,0.076171875
-0.5124512,1.0883789,0.20532227,-0.4814453,1.0854492,0.1875
-0.5493164,1.064209,0.28149414,-0.5124512,1.0883789,0.20532227
-0.5812988,0.9938965,0.36108398,-0.5493164,1.064209,0.28149414
-0.6364746,0.9667969,0.35839844,-0.5493164,1.064209,0.28149414
-0.6418457,0.99316406,0.34057617,-0.6364746,0.9667969,0.35839844
-0.60009766,0.99975586,0.41796875,-0.6418457,0.99316406,0.34057617
-0.6484375,0.9836426,0.45043945,-0.6418457,0.99316406,0.34057617
-0.66381836,0.97631836,0.51904297,-0.6484375,0.9836426,0.45043945
-0.6142578,0.83618164,0.63842773,-0.66381836,0.97631836,0.51904297
-0.6179199,0.734375,0.7128906,-0.66381836,0.97631836,0.51904297
-0.6911621,0.67993164,0.7097168,-0.6179199,0.734375,0.7128906
-0.7163086,0.6875,0.60668945,-0.6911621,0.67993164,0.7097168
-0.6672363,0.65478516,0.53808594,-0.6911621,0.67993164,0.7097168
-0.5895996,0.56811523,0.38720703,-0.6672363,0.65478516,0.53808594
-0.5788574,0.4921875,0.27490234,-0.5895996,0.56811523,0.38720703
-0.5722656,0.48242188,0.26953125,-0.5895996,0.56811523,0.38720703
-0.592041,0.49047852,0.2529297,-0.5722656,0.48242188,0.26953125
-0.57250977,0.45092773,0.21118164,-0.592041,0.49047852,0.2529297
-0.58618164,0.44067383,0.16333008,-0.592041,0.49047852,0.2529297
-0.576416,0.43310547,0.1184082,-0.58618164,0.44067383,0.16333008
-0.5678711,0.53881836,0.040771484,-0.576416,0.43310547,0.1184082
-0.5661621,0.59814453,0.009033203,-0.576416,0.43310547,0.1184082
-0.56591797,0.77563477,-0.10131836,-0.5661621,0.59814453,0.009033203
-0.6213379,0.79711914,-0.115722656,-0.56591797,0.77563477,-0.10131836
-0.6796875,0.8173828,-0.083740234,-0.56591797,0.77563477,-0.10131836
-0.6447754,0.5866699,-0.20703125,-0.6796875,0.8173828,-0.083740234
-0.56689453,0.38476563,-0.421875,-0.6447754,0.5866699,-0.20703125
-0.60913086,0.40820313,-0.49487305,-0.56689453,0.38476563,-0.421875
-0.66015625,0.4326172,-0.57128906,-0.60913086,0.40820313,-0.49487305
-0.57470703,0.42114258,-0.60424805,-0.66015625,0.4326172,-0.57128906
-0.5444336,0.4650879,-0.59814453,-0.57470703,0.42114258,-0.60424805
-0.6479492,0.43847656,-0.5864258,-0.5444336,0.4650879,-0.59814453
-0.611084,0.37548828,-0.59716797,-0.6479492,0.43847656,-0.5864258
-0.63842773,0.3161621,-0.5476074,-0.611084,0.37548828,-0.59716797
-0.6928711,0.33251953,-0.58618164,-0.63842773,0.3161621,-0.5476074
-0.63183594,0.36328125,-0.61621094,-0.6928711,0.33251953,-0.58618164
-0.60498047,0.40795898,-0.66430664,-0.63183594,0.36328125,-0.61621094
-0.61083984,0.4477539,-0.6062012,-0.60498047,0.40795898,-0.66430664
-0.68237305,0.39892578,-0.41845703,-0.61083984,0.4477539,-0.6062012
-0.72802734,0.42578125,-0.34936523,-0.68237305,0.39892578,-0.41845703
-0.72558594,0.53271484,-0.37060547,-0.72802734,0.42578125,-0.34936523
-0.6723633,0.6303711,-0.42944336,-0.72558594,0.53271484,-0.37060547
-0.6459961,0.64038086,-0.44921875,-0.6723633,0.6303711,-0.42944336
-0.670166,0.6906738,-0.42041016,-0.6459961,0.64038086,-0.44921875
-0.70751953,0.6555176,-0.30981445,-0.670166,0.6906738,-0.42041016
-0.7192383,0.61694336,-0.2841797,-0.70751953,0.6555176,-0.30981445
-0.8383789,0.638916,-0.26660156,-0.7192383,0.61694336,-0.2841797
-0.7819824,0.64086914,-0.29760742,-0.8383789,0.638916,-0.26660156
-0.73413086,0.62353516,-0.34814453,-0.7819824,0.64086914,-0.29760742
-0.67211914,0.72875977,-0.30371094,-0.73413086,0.62353516,-0.34814453
-0.63549805,0.6875,-0.31274414,-0.67211914,0.72875977,-0.30371094
-0.65283203,0.6723633,-0.32202148,-0.63549805,0.6875,-0.31274414
-0.67529297,0.701416,-0.35668945,-0.65283203,0.6723633,-0.32202148
-0.6491699,0.7963867,-0.29516602,-0.67529297,0.701416,-0.35668945
-0.6604004,0.7861328,-0.28100586,-0.6491699,0.7963867,-0.29516602
-0.7006836,0.6533203,-0.26831055,-0.6604004,0.7861328,-0.28100586
-0.75146484,0.6328125,-0.28100586,-0.7006836,0.6533203,-0.26831055
-0.7429199,0.65063477,-0.29296875,-0.75146484,0.6328125,-0.28100586
-0.689209,0.69140625,-0.2944336,-0.7429199,0.65063477,-0.29296875
-0.68774414,0.7192383,-0.2775879,-0.689209,0.69140625,-0.2944336
-0.6977539,0.7141113,-0.25683594,-0.689209,0.69140625,-0.2944336
-0.72924805,0.70532227,-0.24511719,-0.6977539,0.7141113,-0.25683594
-0.68530273,0.6862793,-0.19726563,-0.72924805,0.70532227,-0.24511719
-0.66503906,0.68652344,-0.16064453,-0.72924805,0.70532227,-0.24511719
-0.6784668,0.6821289,-0.115234375,-0.66503906,0.68652344,-0.16064453
-0.67211914,0.6875,-0.16772461,-0.6784668,0.6821289,-0.115234375
-0.6513672,0.6923828,-0.20654297,-0.6784668,0.6821289,-0.115234375
-0.6203613,0.6894531,-0.2133789,-0.6513672,0.6923828,-0.20654297
-0.6418457,0.6921387,-0.17504883,-0.6203613,0.6894531,-0.2133789
-0.6242676,0.7019043,-0.1550293,-0.6203613,0.6894531,-0.2133789
-0.564209,0.6376953,-0.033447266,-0.6242676,0.7019043,-0.1550293
-0.6706543,0.61376953,0.036865234,-0.564209,0.6376953,-0.033447266
-0.70581055,0.61376953,0.044189453,-0.564209,0.6376953,-0.033447266
-0.7121582,0.6491699,0.06665039,-0.70581055,0.61376953,0.044189453
-0.7158203,0.6582031,0.11303711,-0.7121582,0.6491699,0.06665039
-0.73461914,0.6723633,0.1586914,-0.7121582,0.6491699,0.06665039
-0.7739258,0.6635742,0.19702148,-0.73461914,0.6723633,0.1586914
-0.80444336,0.5817871,0.15844727,-0.7739258,0.6635742,0.19702148
-0.8093262,0.59155273,0.080322266,-0.7739258,0.6635742,0.19702148
-0.77441406,0.6894531,-0.025634766,-0.8093262,0.59155273,0.080322266
-0.7336426,0.79711914,-0.017333984,-0.77441406,0.6894531,-0.025634766
-0.74316406,0.796875,0.0390625,-0.77441406,0.6894531,-0.025634766
-0.77490234,0.70581055,0.12011719,-0.74316406,0.796875,0.0390625
-0.8034668,0.67529297,0.07421875,-0.77490234,0.70581055,0.12011719
-0.78637695,0.68359375,0.015136719,-0.8034668,0.67529297,0.07421875
-0.7336426,0.7441406,-0.017333984,-0.78637695,0.68359375,0.015136719
-0.7404785,0.7758789,-0.015380859,-0.7336426,0.7441406,-0.017333984
-0.73779297,0.7519531,-0.002929688,-0.7404785,0.7758789,-0.015380859
-0.7319336,0.7277832,0.006591797,-0.73779297,0.7519531,-0.002929688
-0.76000977,0.7397461,0.05029297,-0.7319336,0.7277832,0.006591797
-0.7636719,0.7426758,0.08251953,-0.76000977,0.7397461,0.05029297
-0.75634766,0.71313477,0.12841797,-0.7636719,0.7426758,0.08251953
-0.7558594,0.69506836,0.17480469,-0.75634766,0.71313477,0.12841797
-0.7492676,0.67700195,0.17895508,-0.7558594,0.69506836,0.17480469
-0.732666,0.6677246,0.15551758,-0.7492676,0.67700195,0.17895508
-0.72924805,0.66845703,0.15795898,-0.732666,0.6677246,0.15551758
-0.73168945,0.66552734,0.15966797,-0.72924805,0.66845703,0.15795898
-0.7451172,0.64990234,0.17602539,-0.73168945,0.66552734,0.15966797
